Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
49,0,0.5,Sales,2,2,Medical,564,0,1,Sales Executive,0.5,0.2828330700368615,6,0.8571428571428571,1,22,1,9,2,3,4.0,2.0,3.0,2,4
34,0,1.0,Sales,9,1,Technical Degree,565,1,2,Sales Executive,0.0,0.08678251711427068,2,0.1428571428571428,1,5,3,3,0,2,4.0,3.0,2.0,2,3
29,0,1.0,Research & Development,1,4,Medical,566,1,3,Research Scientist,1.0,0.08988941548183255,0,0.4999999999999999,0,8,2,7,1,1,4.0,2.0,2.0,1,3
42,0,0.5,Sales,21,2,Life Sciences,567,0,1,Healthcare Representative,0.0,0.06276987888362295,4,0.0714285714285714,1,16,3,1,0,0,2.0,4.0,3.0,4,3
29,0,0.5,Sales,4,2,Other,568,0,2,Healthcare Representative,0.5,0.2912585571353344,1,0.7857142857142857,0,10,2,10,1,2,2.0,4.0,2.0,1,4
38,0,0.5,Research & Development,1,3,Medical,569,0,1,Human Resources,0.5,0.14781463928383362,1,0.1428571428571428,2,7,2,7,5,0,3.0,3.0,4.0,2,3
28,0,1.0,Sales,6,4,Life Sciences,570,1,1,Manager,1.0,0.22348604528699315,1,0.2857142857142857,0,3,2,3,0,2,3.0,3.0,3.0,3,3
18,1,0.0,Research & Development,2,4,Medical,571,1,3,Laboratory Technician,0.0,0.524275934702475,1,0.4999999999999999,0,0,5,0,0,0,3.0,3.0,3.0,4,3
33,1,0.5,Research & Development,3,2,Life Sciences,572,1,1,Sales Executive,0.0,0.2067930489731438,0,0.2142857142857143,0,6,2,5,0,3,1.0,1.0,3.0,2,3
41,0,0.5,Research & Development,4,2,Medical,573,1,2,Research Scientist,0.5,0.08077935755660876,3,0.0714285714285714,0,6,3,1,0,0,2.0,4.0,3.0,3,3
31,1,1.0,Sales,10,3,Technical Degree,574,0,1,Research Director,0.5,0.22617166929963142,1,0.4285714285714285,0,2,3,2,2,2,3.0,3.0,2.0,4,3
27,0,0.5,Research & Development,6,2,Medical,576,0,1,Healthcare Representative,0.5,0.17119536598209587,1,0.0,2,4,2,4,2,2,4.0,3.0,3.0,3,3
34,0,0.5,Sales,1,1,Marketing,577,0,2,Laboratory Technician,0.5,0.07725118483412324,1,0.5714285714285713,0,6,2,6,1,3,2.0,3.0,2.0,3,3
35,0,0.5,Research & Development,6,3,Life Sciences,578,0,3,Laboratory Technician,0.0,0.11021590310689838,1,0.1428571428571428,1,6,3,5,1,4,3.0,3.0,1.0,2,3
29,1,0.5,Research & Development,6,3,Life Sciences,579,1,1,Sales Executive,0.5,0.06503422854133756,1,0.0714285714285714,3,11,5,11,3,10,4.0,1.0,1.0,1,3
40,0,1.0,Research & Development,2,4,Medical,580,1,4,Human Resources,0.0,0.3468667719852554,9,0.0,0,20,0,18,2,13,2.0,3.0,2.0,1,3
42,1,1.0,Sales,2,4,Life Sciences,581,1,1,Laboratory Technician,0.0,0.06719325961032122,0,0.3571428571428571,0,22,3,21,13,14,3.0,1.0,2.0,1,3
42,0,0.5,Research & Development,1,2,Life Sciences,582,1,4,Laboratory Technician,0.0,0.10663507109004741,7,0.7142857142857141,1,9,3,6,1,5,2.0,1.0,4.0,2,4
35,0,0.5,Research & Development,5,3,Medical,583,1,1,Healthcare Representative,0.5,0.2478146392838336,6,0.9285714285714285,2,10,0,8,1,7,4.0,3.0,3.0,3,4
24,0,0.5,Sales,7,4,Life Sciences,584,0,1,Laboratory Technician,0.0,0.0825171142706688,8,0.4285714285714285,3,6,3,4,1,2,4.0,2.0,3.0,3,3
28,1,0.5,Research & Development,15,4,Life Sciences,585,1,2,Sales Executive,0.5,0.16787783043707216,1,0.1428571428571428,0,1,3,1,0,0,3.0,4.0,2.0,1,3
26,0,0.5,Research & Development,1,4,Life Sciences,586,1,2,Sales Representative,0.5,0.7017904160084255,1,0.7142857142857141,1,8,3,8,0,7,1.0,4.0,3.0,3,4
30,0,0.5,Research & Development,7,2,Life Sciences,587,0,1,Manufacturing Director,0.5,0.128436018957346,1,0.0,0,10,3,10,1,4,3.0,3.0,3.0,3,3
40,0,1.0,Research & Development,26,4,Life Sciences,588,1,2,Research Scientist,0.5,0.9687730384412848,3,0.6428571428571429,3,16,2,1,0,0,3.0,4.0,1.0,3,4
35,0,0.5,Research & Development,18,5,Medical,589,0,2,Research Scientist,1.0,0.29115323854660347,2,0.3571428571428571,1,15,3,7,6,4,3.0,2.0,4.0,3,3
34,0,1.0,Research & Development,6,2,Life Sciences,590,1,1,Research Director,0.0,0.17361769352290682,0,0.0,0,14,2,13,4,9,4.0,1.0,3.0,3,3
35,0,1.0,Research & Development,3,3,Medical,591,0,2,Laboratory Technician,0.5,0.06577145866245393,1,0.0,1,2,2,2,2,2,4.0,4.0,4.0,3,3
43,1,0.5,Sales,5,3,Marketing,592,0,3,Research Scientist,0.0,0.18499210110584519,8,0.2857142857142857,1,7,3,4,1,3,1.0,3.0,2.0,3,3
32,0,0.0,Research & Development,11,2,Other,593,0,2,Research Scientist,1.0,0.18314902580305426,1,0.0,0,1,5,1,0,0,3.0,1.0,3.0,2,3
56,0,0.5,Research & Development,3,2,Other,594,1,2,Healthcare Representative,1.0,0.18114797261716695,4,0.2857142857142857,0,28,3,5,4,2,4.0,1.0,3.0,1,3
29,0,0.5,Research & Development,26,1,Life Sciences,595,1,1,Laboratory Technician,0.5,0.0636650868878357,1,0.9285714285714285,1,10,1,10,0,8,2.0,4.0,3.0,3,4
19,0,0.5,Research & Development,23,4,Life Sciences,596,1,2,Laboratory Technician,0.0,0.9577672459189047,1,0.0714285714285714,0,1,2,1,0,0,3.0,1.0,3.0,3,3
45,0,0.5,Research & Development,22,3,Life Sciences,597,0,2,Sales Representative,0.5,0.6426013691416536,4,0.1428571428571428,0,7,4,3,0,2,1.0,3.0,2.0,3,3
37,0,0.5,Research & Development,14,4,Life Sciences,598,1,3,Research Scientist,0.5,0.29320695102685623,1,0.1428571428571428,0,14,1,14,3,11,4.0,4.0,2.0,1,3
20,0,0.5,Research & Development,6,3,Medical,599,1,5,Research Director,0.0,0.388783570300158,1,0.4285714285714285,0,2,5,2,1,2,1.0,3.0,2.0,3,3
44,1,0.5,Human Resources,6,2,Human Resources,600,1,3,Sales Executive,0.0,0.1868878357030016,1,0.1428571428571428,1,6,2,6,0,2,3.0,3.0,3.0,1,3
53,0,0.5,Research & Development,6,4,Life Sciences,601,1,1,Research Director,1.0,0.15913638757240653,3,0.0714285714285714,1,26,3,7,4,7,4.0,3.0,3.0,2,3
29,0,0.5,Research & Development,23,3,Medical,602,1,1,Sales Executive,0.5,0.3665086887835703,0,0.2142857142857143,0,6,3,5,1,3,2.0,4.0,2.0,3,3
22,1,1.0,Research & Development,22,4,Medical,603,1,1,Sales Representative,0.5,0.0866245392311743,0,0.9285714285714285,0,1,5,0,0,0,3.0,4.0,3.0,2,4
46,0,0.5,Research & Development,2,3,Life Sciences,604,1,2,Research Scientist,0.5,0.8186413902053713,8,0.2142857142857143,2,28,4,26,15,9,3.0,1.0,3.0,3,3
44,0,0.0,Research & Development,20,3,Life Sciences,605,1,1,Sales Representative,0.0,0.18678251711427069,2,0.1428571428571428,0,6,4,0,0,0,4.0,3.0,3.0,3,3
33,0,0.5,Research & Development,28,4,Life Sciences,606,0,1,Manager,0.5,0.26761453396524487,1,0.2857142857142857,0,5,6,5,1,4,2.0,3.0,3.0,1,3
41,1,0.0,Research & Development,12,3,Life Sciences,607,1,2,Sales Representative,1.0,0.9771985255397578,6,0.3571428571428571,0,5,2,1,0,0,1.0,1.0,1.0,4,3
30,0,0.5,Sales,20,3,Marketing,608,1,3,Sales Executive,1.0,0.2001579778830964,8,0.4999999999999999,0,8,3,4,0,3,3.0,1.0,3.0,2,3
40,0,1.0,Sales,9,3,Medical,609,1,1,Manufacturing Director,0.5,0.18504476040021064,5,0.3571428571428571,1,5,5,0,0,0,2.0,2.0,3.0,4,3
50,0,1.0,Research & Development,25,4,Life Sciences,610,0,2,Healthcare Representative,0.5,0.11548183254344394,2,0.9285714285714285,1,32,2,2,2,2,4.0,1.0,3.0,3,4
28,0,0.5,Research & Development,6,3,Technical Degree,611,1,2,Research Scientist,0.5,0.0706687730384413,1,0.3571428571428571,0,6,4,6,3,3,4.0,1.0,3.0,3,3
46,0,0.5,Research & Development,8,4,Other,612,1,3,Manager,0.5,0.03649289099526066,5,0.7142857142857141,0,25,2,4,0,3,4.0,2.0,3.0,3,4
35,0,0.5,Sales,4,4,Marketing,613,1,1,Laboratory Technician,0.5,0.8968931016324382,3,0.6428571428571429,1,15,3,7,1,7,3.0,1.0,3.0,2,4
24,1,0.5,Human Resources,28,4,Human Resources,614,1,3,Manufacturing Director,0.5,0.09884149552395999,1,0.5714285714285713,1,1,5,1,0,0,4.0,2.0,1.0,3,3
33,0,1.0,Research & Development,9,2,Medical,615,0,1,Sales Executive,0.5,0.057293312269615586,1,0.2142857142857143,2,10,5,10,0,1,2.0,3.0,2.0,2,3
36,0,0.5,Research & Development,9,2,Medical,616,1,2,Sales Executive,1.0,0.5753554502369669,1,0.0,3,7,6,7,1,7,3.0,3.0,3.0,4,3
30,0,0.5,Sales,29,3,Marketing,617,1,1,Sales Executive,1.0,0.0809373354397051,1,0.2142857142857143,1,10,2,10,8,9,3.0,3.0,2.0,3,3
44,0,0.5,Research & Development,3,4,Medical,618,1,2,Research Scientist,0.0,0.08188520273828331,1,0.0714285714285714,3,20,3,20,13,17,4.0,4.0,3.0,1,3
20,0,0.5,Research & Development,18,4,Medical,619,1,1,Human Resources,0.0,0.3898367561874671,1,0.1428571428571428,0,2,2,2,2,2,3.0,4.0,3.0,2,3
46,0,0.5,Sales,9,1,Medical,620,0,1,Sales Executive,1.0,0.6903106898367561,2,0.7857142857142857,0,12,3,6,1,4,4.0,4.0,2.0,3,4
42,0,0.0,Research & Development,5,4,Medical,621,1,5,Sales Executive,0.5,0.8444971037388099,7,0.0,0,10,3,4,0,3,4.0,1.0,4.0,2,3
60,0,0.5,Sales,2,2,Life Sciences,622,1,2,Sales Executive,1.0,0.08188520273828331,0,0.2142857142857143,1,12,3,11,1,9,2.0,4.0,3.0,3,3
32,0,1.0,Sales,10,3,Life Sciences,623,0,1,Sales Executive,0.5,0.48746708794102156,1,0.0,0,2,3,2,2,2,3.0,2.0,3.0,3,3
32,0,1.0,Research & Development,9,3,Life Sciences,624,0,2,Research Scientist,0.0,0.21384939441811482,4,0.0714285714285714,1,10,6,8,0,7,4.0,3.0,3.0,3,3
36,0,0.5,Sales,3,2,Marketing,625,1,4,Healthcare Representative,1.0,0.8874144286466562,2,0.4999999999999999,0,17,2,7,7,7,3.0,1.0,3.0,2,3
33,0,0.5,Sales,26,2,Marketing,626,1,1,Research Scientist,0.5,0.16961558715113217,0,0.0714285714285714,0,15,0,14,4,10,1.0,4.0,3.0,3,3
40,0,0.5,Research & Development,1,3,Medical,627,0,2,Research Scientist,1.0,0.1459189046866772,7,0.0714285714285714,0,7,2,5,1,3,2.0,2.0,4.0,1,3
25,0,0.5,Research & Development,6,2,Medical,628,0,1,Laboratory Technician,0.0,0.09262769878883623,0,0.7857142857142857,1,5,0,4,1,1,3.0,4.0,3.0,3,4
30,0,0.5,Sales,9,3,Marketing,629,0,1,Research Scientist,0.5,0.42453923117430226,0,0.5714285714285713,1,12,2,11,5,7,4.0,2.0,3.0,2,3
42,0,1.0,Human Resources,8,2,Medical,630,1,1,Sales Executive,0.5,0.5075829383886256,3,0.1428571428571428,1,20,1,1,0,0,1.0,1.0,3.0,3,3
35,0,0.0,Research & Development,1,1,Life Sciences,631,1,2,Sales Executive,0.5,0.6635597682991048,4,0.7857142857142857,2,16,4,13,4,12,3.0,4.0,2.0,2,4
27,0,0.5,Research & Development,7,3,Life Sciences,632,1,3,Manufacturing Director,0.5,0.12632964718272777,1,0.9285714285714285,0,9,2,9,6,8,1.0,1.0,2.0,3,4
54,0,1.0,Research & Development,9,2,Medical,633,1,2,Sales Representative,1.0,0.10394944707740916,7,0.2142857142857143,1,33,2,5,1,4,4.0,3.0,1.0,2,3
44,0,0.5,Human Resources,4,4,Life Sciences,634,1,5,Laboratory Technician,0.5,0.3487625065824118,1,0.7142857142857141,0,10,3,10,7,7,1.0,4.0,3.0,3,4
19,1,0.0,Sales,2,2,Other,635,1,3,Healthcare Representative,0.0,0.46419167983149023,1,0.4999999999999999,0,1,2,1,0,0,1.0,2.0,4.0,3,3
29,0,0.5,Research & Development,19,4,Life Sciences,636,1,1,Manufacturing Director,1.0,0.4708267509215377,1,0.6428571428571429,0,3,3,3,1,2,1.0,4.0,3.0,3,4
54,0,0.5,Research & Development,9,4,Life Sciences,637,1,2,Sales Executive,0.5,0.05708267509215376,3,0.5714285714285713,0,36,2,10,0,9,4.0,4.0,3.0,3,3
31,0,0.5,Research & Development,21,3,Life Sciences,638,1,2,Laboratory Technician,0.5,0.4724065297525013,1,0.0714285714285714,0,6,1,6,0,1,3.0,1.0,2.0,3,3
31,0,0.5,Sales,24,1,Marketing,639,0,1,Sales Executive,0.0,0.15192206424433913,1,0.0714285714285714,0,10,3,10,1,8,3.0,1.0,3.0,4,3
59,0,0.5,Research & Development,3,4,Technical Degree,640,1,1,Research Scientist,0.0,0.16018957345971566,5,0.3571428571428571,3,13,3,6,0,5,3.0,4.0,3.0,3,3
43,0,0.5,Research & Development,11,2,Life Sciences,641,1,3,Laboratory Technician,0.5,0.8333859926276989,3,0.4285714285714285,1,25,3,8,0,7,3.0,4.0,3.0,3,3
49,0,0.5,Sales,14,4,Life Sciences,642,1,2,Research Scientist,0.5,0.27493417588204316,2,0.2142857142857143,0,23,2,1,0,0,1.0,3.0,4.0,2,3
36,0,1.0,Sales,5,2,Marketing,643,0,1,Laboratory Technician,0.5,0.19526066350710902,1,0.5714285714285713,1,12,3,11,0,7,3.0,2.0,2.0,3,3
48,0,0.5,Research & Development,1,4,Life Sciences,644,0,2,Laboratory Technician,0.0,0.64391785150079,5,0.1428571428571428,1,7,2,1,0,0,4.0,2.0,2.0,4,3
27,0,0.5,Research & Development,6,4,Life Sciences,645,1,2,Laboratory Technician,1.0,0.14460242232754084,1,0.5714285714285713,0,5,2,5,0,3,1.0,3.0,3.0,3,3
29,0,0.5,Sales,17,4,Medical,646,1,1,Laboratory Technician,1.0,0.2934702474986835,1,0.5714285714285713,1,6,3,6,1,0,3.0,4.0,3.0,3,3
48,0,0.5,Sales,1,1,Marketing,647,1,2,Manufacturing Director,0.0,0.3368615060558188,6,0.2142857142857143,2,25,2,1,0,0,4.0,4.0,4.0,3,3
34,0,0.5,Sales,9,4,Medical,649,0,2,Laboratory Technician,0.5,0.09120589784096894,0,0.2857142857142857,1,2,3,1,0,0,3.0,3.0,2.0,3,3
44,0,0.5,Research & Development,4,3,Life Sciences,650,0,1,Laboratory Technician,0.5,0.17130068457082676,7,0.4999999999999999,0,26,2,22,3,10,2.0,2.0,3.0,3,3
33,0,0.5,Research & Development,8,2,Life Sciences,651,0,2,Research Scientist,1.0,0.7991047919957873,0,0.1428571428571428,1,10,2,9,0,8,4.0,3.0,3.0,4,3
19,0,0.5,Sales,2,4,Marketing,652,1,3,Laboratory Technician,0.0,0.5554502369668246,1,0.7857142857142857,0,1,0,1,0,1,2.0,4.0,3.0,3,4
23,0,0.5,Sales,2,3,Medical,653,1,3,Laboratory Technician,0.5,0.04576092680358083,1,0.1428571428571428,1,1,2,1,0,1,4.0,3.0,3.0,3,3
25,1,1.0,Research & Development,1,1,Life Sciences,654,1,1,Manufacturing Director,0.0,0.522538177988415,1,0.0,1,1,3,1,1,0,3.0,4.0,3.0,3,3
26,0,0.5,Human Resources,9,3,Life Sciences,655,1,2,Research Scientist,0.0,0.30552922590837284,1,0.0,1,8,4,8,2,2,3.0,4.0,2.0,3,3
45,1,0.5,Human Resources,12,3,Human Resources,656,1,2,Laboratory Technician,0.0,0.17361769352290682,2,0.0,2,26,3,24,1,11,1.0,2.0,3.0,3,3
55,0,0.0,Research & Development,27,3,Life Sciences,657,0,2,Manager,1.0,0.2027382833070037,1,0.9285714285714285,1,34,3,33,15,0,4.0,2.0,3.0,4,4
21,1,1.0,Research & Development,20,2,Medical,658,0,4,Research Scientist,0.0,0.22790942601369144,1,0.2142857142857143,1,2,2,2,2,2,1.0,3.0,1.0,3,3
46,0,0.5,Research & Development,1,4,Life Sciences,659,1,1,Manufacturing Director,0.5,0.07008952080042127,2,0.1428571428571428,1,26,2,11,0,8,4.0,2.0,3.0,1,3
34,0,0.5,Sales,13,4,Medical,660,1,3,Sales Representative,0.0,0.34133754607688255,0,0.2142857142857143,1,4,3,3,0,2,3.0,1.0,3.0,2,3
51,0,1.0,Research & Development,14,3,Life Sciences,661,1,2,Research Director,1.0,0.5012111637704055,4,0.2142857142857143,0,31,3,29,11,10,4.0,2.0,2.0,3,3
59,0,0.5,Research & Development,4,2,Life Sciences,662,1,2,Research Scientist,0.0,0.8207477619799894,6,0.7142857142857141,1,25,2,9,5,4,4.0,4.0,2.0,3,4
34,0,1.0,Sales,14,4,Medical,663,0,3,Research Scientist,1.0,0.4120589784096893,4,0.1428571428571428,1,15,1,11,5,10,3.0,2.0,4.0,3,3
28,0,1.0,Research & Development,2,3,Other,664,0,1,Manager,0.0,0.24054765666140074,0,0.5714285714285713,0,5,3,4,0,2,4.0,3.0,2.0,3,3
44,0,0.5,Research & Development,3,4,Life Sciences,665,1,2,Research Scientist,1.0,0.19473407056345446,1,0.4285714285714285,0,26,4,25,14,13,3.0,1.0,2.0,1,3
34,0,1.0,Sales,1,3,Life Sciences,666,1,2,Sales Executive,0.5,0.07324907846234863,4,0.4999999999999999,1,14,3,10,1,8,3.0,2.0,4.0,3,3
35,0,0.5,Research & Development,9,3,Life Sciences,667,1,4,Healthcare Representative,0.5,0.46419167983149023,0,0.5714285714285713,0,4,2,3,2,2,3.0,3.0,3.0,3,3
42,0,0.5,Research & Development,23,4,Life Sciences,668,0,1,Manager,0.5,0.286361242759347,6,0.1428571428571428,0,18,3,1,0,0,2.0,2.0,3.0,3,3
43,0,0.5,Research & Development,7,2,Medical,669,0,1,Laboratory Technician,0.0,0.9738283307003687,3,0.4999999999999999,2,23,3,21,15,17,4.0,4.0,4.0,4,3
36,0,0.5,Research & Development,2,4,Medical,670,1,1,Healthcare Representative,0.0,0.09036334913112165,9,0.7142857142857141,1,18,4,16,5,12,3.0,2.0,3.0,2,4
44,1,0.5,Research & Development,21,4,Life Sciences,671,0,2,Laboratory Technician,0.5,0.2771458662453923,1,0.5714285714285713,1,10,3,10,0,5,1.0,4.0,3.0,3,3
28,0,1.0,Research & Development,2,3,Life Sciences,672,0,2,Sales Representative,0.5,0.05887309110057925,1,0.2142857142857143,0,2,3,2,2,2,4.0,4.0,3.0,3,3
51,0,1.0,Sales,21,4,Medical,673,1,2,Research Scientist,0.0,0.9052659294365456,0,0.4285714285714285,0,8,3,7,7,7,2.0,3.0,2.0,3,3
30,0,0.0,Research & Development,2,4,Other,674,1,1,Research Scientist,0.0,0.05724065297525013,7,0.0,3,10,2,8,1,7,3.0,3.0,3.0,3,3
29,1,0.5,Research & Development,29,4,Technical Degree,675,0,1,Sales Representative,1.0,0.09884149552395999,3,0.1428571428571428,0,10,4,7,7,7,2.0,3.0,3.0,3,3
28,0,0.5,Sales,1,4,Life Sciences,676,0,2,Sales Representative,0.0,0.05392311743022644,2,0.2857142857142857,1,5,5,3,1,2,4.0,1.0,2.0,3,3
25,0,0.5,Research & Development,18,2,Life Sciences,677,1,1,Research Scientist,0.0,0.13759873617693524,1,0.9999999999999999,0,2,0,2,2,1,4.0,2.0,2.0,3,4
32,0,0.5,Research & Development,10,4,Other,678,0,1,Sales Executive,0.5,0.16977356503422855,1,0.0,0,10,5,10,0,8,3.0,4.0,4.0,3,3
45,0,1.0,Research & Development,19,3,Medical,679,1,3,Laboratory Technician,0.0,0.1407056345444971,3,0.4285714285714285,1,22,2,0,0,0,3.0,2.0,3.0,3,3
39,0,0.5,Sales,29,1,Marketing,680,0,1,Laboratory Technician,1.0,0.23438651922064244,6,0.1428571428571428,2,21,3,19,15,2,3.0,2.0,3.0,3,3
58,0,0.5,Research & Development,27,3,Other,681,1,2,Laboratory Technician,1.0,0.06203264876250659,1,0.4999999999999999,1,2,1,2,2,2,1.0,3.0,3.0,1,3
32,1,0.5,Research & Development,5,3,Technical Degree,682,0,1,Sales Executive,0.5,0.45250131648235914,1,0.1428571428571428,1,10,3,10,1,1,4.0,3.0,3.0,3,3
39,1,0.5,Research & Development,18,2,Life Sciences,683,1,2,Laboratory Technician,0.0,0.09620853080568723,0,0.6428571428571429,0,6,3,5,0,3,3.0,1.0,3.0,2,4
30,0,0.5,Sales,9,1,Marketing,684,1,4,Research Director,0.5,0.16219062664560296,0,0.4999999999999999,0,10,2,9,6,7,1.0,4.0,3.0,4,3
36,0,0.5,Sales,1,3,Marketing,685,1,2,Sales Executive,0.5,0.822432859399684,3,0.0714285714285714,0,10,5,7,1,7,4.0,3.0,3.0,2,3
46,0,0.5,Sales,4,3,Medical,686,1,1,Research Scientist,0.0,0.08478146392838337,6,0.0714285714285714,1,10,3,7,5,7,4.0,1.0,4.0,2,3
28,0,0.0,Research & Development,1,3,Medical,687,1,5,Sales Executive,0.5,0.24591890468667724,0,0.1428571428571428,0,10,2,9,7,5,3.0,4.0,3.0,2,3
50,0,0.5,Research & Development,20,2,Medical,688,0,5,Laboratory Technician,0.5,0.7579252238020011,4,0.7142857142857141,0,25,3,3,1,2,4.0,1.0,3.0,2,4
40,1,0.5,Sales,8,1,Other,689,1,1,Laboratory Technician,0.0,0.2620326487625066,2,0.1428571428571428,3,9,1,5,1,0,4.0,2.0,3.0,2,3
52,1,0.5,Research & Development,3,2,Technical Degree,690,1,3,Laboratory Technician,0.0,0.08267509215376515,9,0.5714285714285713,1,10,1,8,7,7,2.0,2.0,2.0,3,3
30,0,0.5,Research & Development,6,4,Medical,691,0,1,Sales Executive,0.5,0.1070036861506056,1,0.0,1,9,2,9,0,8,2.0,1.0,3.0,2,3
39,0,0.5,Research & Development,26,1,Medical,692,1,2,Healthcare Representative,0.0,0.12838335966298053,0,0.2142857142857143,0,9,5,8,1,7,1.0,3.0,3.0,3,3
31,0,0.0,Research & Development,1,2,Medical,693,1,1,Sales Executive,1.0,0.9744075829383886,1,0.0714285714285714,1,10,1,10,9,6,4.0,3.0,2.0,2,3
41,0,0.0,Sales,6,3,Life Sciences,694,0,1,Research Director,0.0,0.09289099526066352,1,0.0,0,19,3,19,11,9,3.0,2.0,3.0,3,3
31,1,1.0,Research & Development,3,1,Life Sciences,695,1,1,Sales Executive,0.0,0.3209583991574513,1,0.2142857142857143,1,3,3,3,2,2,4.0,2.0,4.0,3,3
44,1,0.5,Sales,5,3,Life Sciences,696,1,1,Laboratory Technician,0.5,0.27977883096366507,4,0.0,1,10,2,3,1,2,1.0,1.0,4.0,3,3
42,0,0.0,Research & Development,4,3,Life Sciences,697,1,2,Laboratory Technician,0.5,0.056556082148499214,0,0.0714285714285714,2,21,3,20,2,10,3.0,3.0,2.0,2,3
55,0,0.5,Sales,11,3,Technical Degree,698,1,2,Manufacturing Director,0.5,0.38820431806213795,4,0.2857142857142857,1,23,3,19,9,11,4.0,3.0,3.0,3,3
56,0,0.5,Sales,3,2,Medical,699,0,3,Manufacturing Director,0.0,0.08857293312269618,6,0.3571428571428571,1,36,6,7,7,7,4.0,2.0,3.0,3,3
40,0,0.0,Research & Development,1,1,Life Sciences,700,1,1,Laboratory Technician,1.0,0.1725645076355977,9,0.2857142857142857,0,6,6,4,0,0,3.0,3.0,3.0,3,3
34,0,0.5,Research & Development,3,2,Technical Degree,701,1,2,Research Director,1.0,0.0868878357030016,0,0.9285714285714285,3,10,2,9,1,6,4.0,4.0,2.0,3,4
40,0,0.5,Sales,4,3,Medical,702,1,2,Sales Executive,0.0,0.4436545550289626,1,0.1428571428571428,1,9,3,9,8,8,3.0,4.0,3.0,2,3
41,0,1.0,Sales,1,4,Other,703,0,2,Healthcare Representative,1.0,0.23970510795155345,0,0.0,0,10,2,9,1,7,3.0,1.0,3.0,2,3
35,0,1.0,Sales,1,2,Technical Degree,704,1,2,Manager,0.0,0.29684044233807266,1,0.1428571428571428,1,9,2,9,1,1,3.0,3.0,3.0,2,3
51,0,0.5,Sales,18,2,Life Sciences,705,1,4,Manufacturing Director,1.0,0.35365982095839915,1,0.1428571428571428,1,33,2,33,0,10,3.0,2.0,3.0,3,3
38,0,0.5,Sales,2,4,Life Sciences,706,0,1,Research Scientist,1.0,0.5116377040547657,3,0.4999999999999999,0,11,5,7,1,7,2.0,1.0,3.0,2,3
34,0,0.5,Sales,4,3,Life Sciences,707,1,2,Research Scientist,0.0,0.41274354923644024,1,0.3571428571428571,0,10,3,10,9,6,3.0,1.0,4.0,4,3
25,0,0.5,Research & Development,6,2,Medical,708,0,4,Research Scientist,0.5,0.054555028962611905,3,0.5714285714285713,0,7,3,3,1,2,4.0,4.0,2.0,3,3
58,1,0.5,Sales,1,4,Technical Degree,709,1,2,Sales Executive,0.5,0.0,7,0.1428571428571428,2,31,3,10,5,9,3.0,1.0,2.0,4,3
40,0,0.5,Research & Development,14,4,Medical,710,0,1,Research Scientist,0.5,0.12317008952080044,3,0.7857142857142857,0,7,2,4,0,3,2.0,2.0,3.0,1,4
36,0,1.0,Sales,16,2,Life Sciences,711,1,1,Research Scientist,0.5,0.014323328067403891,2,0.0,0,17,2,15,6,13,1.0,1.0,2.0,3,3
48,0,0.5,Research & Development,2,1,Life Sciences,712,1,2,Research Scientist,0.0,0.09531332280147448,1,0.6428571428571429,0,11,2,10,0,8,4.0,4.0,3.0,2,4
27,0,0.5,Research & Development,2,3,Life Sciences,713,0,2,Laboratory Technician,0.5,0.20231700895208007,8,0.4999999999999999,0,5,2,1,0,0,3.0,4.0,3.0,3,3
51,0,0.5,Research & Development,4,1,Medical,714,0,3,Manufacturing Director,0.0,0.15897840968931018,3,0.2142857142857143,0,29,3,5,0,3,4.0,2.0,2.0,3,3
18,0,0.0,Research & Development,1,4,Medical,715,1,2,Sales Executive,0.0,0.09010005265929438,1,0.7857142857142857,1,0,2,0,0,0,4.0,4.0,4.0,3,4
35,0,0.5,Research & Development,1,4,Other,716,0,2,Research Director,0.5,0.3744602422327541,0,0.1428571428571428,0,10,2,9,0,0,4.0,4.0,3.0,2,3
27,0,1.0,Research & Development,26,4,Medical,717,0,1,Research Director,0.0,0.19157451290152713,3,0.4285714285714285,0,8,3,6,0,0,4.0,4.0,3.0,4,3
55,1,0.5,Research & Development,19,3,Technical Degree,718,1,1,Human Resources,0.0,0.19331226961558717,6,0.2142857142857143,3,24,0,19,3,8,1.0,3.0,2.0,4,3
56,0,0.5,Research & Development,24,4,Life Sciences,719,1,2,Laboratory Technician,0.5,0.11648235913638758,4,0.2857142857142857,2,33,2,19,15,9,4.0,2.0,3.0,3,3
34,0,0.0,Sales,1,2,Life Sciences,720,1,2,Research Scientist,1.0,0.40084254870984726,1,0.4285714285714285,1,5,1,5,0,0,1.0,3.0,3.0,3,3
40,0,0.5,Research & Development,3,3,Life Sciences,721,1,2,Sales Executive,1.0,0.18788836229594524,5,0.0,1,15,3,12,11,8,2.0,3.0,3.0,2,3
34,0,0.5,Research & Development,5,3,Life Sciences,722,1,1,Research Scientist,0.5,0.1866245392311743,4,0.4999999999999999,1,10,2,8,7,7,2.0,3.0,3.0,4,3
